"livingexpense"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$ 20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
""
""
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"NZ$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"NZ$20,000"
"NZ$60,000"
"NZ$20000"
"NZ$40,000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$40,000"
"NZ$20000"
"NZ$20000"
"NZ$30,000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$40,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$40,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$40,000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$60,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$60,000"
"NZ$20,000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$60,000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$30,000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$60,000"
"NZ$60,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"February, July H5"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
""
"11208"
"11208"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"NZ$20,000"
"11208"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"12000 Euro"
"11208"
"€12000"
"€12000"
""
"11208"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"11208"
"11208"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"€12000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"€12000"
"€12000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"€12000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"€12000"
"11208"
"11208"
"11208"
"€10000"
"€10000/Year"
"€10000"
"€10000"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"€10000/Year"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"11208"
"21"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$ 20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"11208"
"11208"
"NZ$20,000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20000"
""
""
""
""
""
""
""
""
""
""
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$60,000"
"NZ$40,000"
"NZ$20,000"
"$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"$20,000"
"NZ$30,000"
"NZ$30,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"NZ$20,000"
"11208"
"11208"
"NZ$20000"
"NZ$20000"
"NZ$20000"
"NZ$20,000"
